epoch,train acc,val acc
877,0.3757,0.4206
878,0.376,0.4176
879,0.3763,0.4156
880,0.375,0.4206
881,0.3766,0.4169
882,0.3766,0.4194
883,0.3778,0.4166
884,0.3754,0.4204
885,0.3776,0.4206
886,0.3768,0.4195
887,0.377,0.4186
888,0.3752,0.4164
889,0.3761,0.4174
890,0.3761,0.4144
891,0.3774,0.4179
892,0.3772,0.4193
893,0.3766,0.418
894,0.377,0.4192
895,0.3787,0.4175
896,0.3772,0.4171
897,0.3788,0.4206
898,0.377,0.4178
899,0.3785,0.4197
900,0.379,0.4182
901,0.3786,0.4185
902,0.3767,0.4166
903,0.3785,0.4182
904,0.3779,0.4169
905,0.3797,0.4176
906,0.3802,0.4155
907,0.379,0.4192
908,0.38,0.4146
909,0.3784,0.4188
910,0.378,0.4168
911,0.3802,0.4164
912,0.3786,0.4188
913,0.3794,0.4184
914,0.3797,0.4181
915,0.3794,0.4165
916,0.3802,0.4167
917,0.38,0.417
918,0.3794,0.4213
919,0.3784,0.4184
920,0.3814,0.4198
921,0.381,0.4152
922,0.3779,0.4154
923,0.3794,0.4224
924,0.378,0.4126
925,0.377,0.4132
926,0.3788,0.4182
927,0.3792,0.4202
928,0.3808,0.4199
929,0.381,0.4161
930,0.3808,0.4194
931,0.3816,0.421
932,0.3808,0.4206
933,0.3812,0.4156
934,0.3794,0.4164
935,0.381,0.4188
936,0.3802,0.415
937,0.38,0.4166
938,0.3808,0.4176
939,0.3818,0.417
940,0.3816,0.4169
941,0.3812,0.4176
942,0.3798,0.4177
943,0.3804,0.4146
944,0.3824,0.4175
945,0.3805,0.4198
946,0.3813,0.4198
947,0.3811,0.4176
948,0.381,0.4221
949,0.3838,0.4197
950,0.3828,0.4182
951,0.3802,0.4197
952,0.3818,0.4184
953,0.3839,0.4168
954,0.3836,0.4166
955,0.3818,0.4152
956,0.3822,0.4177
957,0.3839,0.4194
958,0.384,0.4175
959,0.3838,0.418
960,0.3836,0.4167
961,0.3839,0.4155
962,0.3827,0.4164
963,0.3827,0.4187
964,0.3829,0.4166
965,0.3821,0.4217
966,0.3823,0.4164
967,0.3836,0.4184
968,0.3829,0.4196
969,0.3832,0.4156
970,0.3831,0.4174
971,0.3833,0.4126
972,0.3831,0.4179
973,0.3828,0.4176
974,0.3818,0.418
975,0.3837,0.4178
976,0.3856,0.4199
977,0.3843,0.4188
978,0.385,0.416
979,0.3848,0.4179
980,0.3847,0.416
981,0.3842,0.4212
982,0.3848,0.415
983,0.3846,0.4169
984,0.3842,0.42
985,0.3832,0.4164
986,0.3853,0.4185
987,0.3853,0.4178
988,0.384,0.417
989,0.3862,0.4163
990,0.3862,0.4179
991,0.3862,0.4142
992,0.3854,0.4185
993,0.3852,0.4173
994,0.3875,0.4184
995,0.3849,0.4199
996,0.386,0.4198
997,0.3863,0.4198
998,0.3863,0.4188
999,0.3854,0.419
1000,0.3862,0.418
