epoch,train loss,test loss
679,4.4873,5.3372
680,4.4813,5.3495
681,4.4941,5.3439
682,4.4872,5.3376
683,4.4823,5.3389
684,4.4777,5.3434
685,4.477,5.3351
686,4.4812,5.351
687,4.4774,5.3599
688,4.4839,5.3362
689,4.482,5.339
690,4.4785,5.3454
691,4.4728,5.3486
692,4.4759,5.348
693,4.474,5.3338
694,4.4745,5.3375
695,4.4847,5.3572
696,4.4709,5.3547
697,4.4933,5.3431
698,4.4629,5.3419
699,4.4755,5.3464
700,4.4594,5.3477
701,4.4566,5.3446
702,4.4539,5.3649
703,4.4557,5.3408
704,4.4513,5.3506
705,4.4583,5.3483
706,4.4618,5.3446
707,4.4444,5.3597
708,4.4503,5.3568
709,4.4534,5.3688
710,4.4493,5.3514
711,4.4502,5.3735
712,4.4465,5.371
713,4.4474,5.3712
714,4.4402,5.3633
715,4.4503,5.3617
716,4.4457,5.3519
717,4.4377,5.3533
718,4.4408,5.3685
719,4.4369,5.3391
720,4.4423,5.3569
721,4.4265,5.3715
722,4.4312,5.3722
723,4.4272,5.358
724,4.436,5.3536
725,4.4372,5.3732
726,4.418,5.3693
727,4.4235,5.3696
728,4.4345,5.3682
729,4.4234,5.338
730,4.422,5.3834
731,4.4205,5.3676
732,4.4158,5.3627
733,4.4355,5.3798
734,4.4166,5.3619
735,4.4104,5.3698
736,4.4161,5.3752
737,4.4349,5.3948
738,4.4179,5.3818
739,4.4195,5.389
740,4.4125,5.3795
741,4.4087,5.3565
742,4.4076,5.3589
743,4.4057,5.3861
744,4.4055,5.3773
745,4.3947,5.3598
746,4.4001,5.3509
747,4.4032,5.3867
748,4.3979,5.3639
749,4.4025,5.3594
750,4.3901,5.3685
751,4.3968,5.3593
752,4.3904,5.3745
753,4.3938,5.3728
754,4.3893,5.3738
755,4.3912,5.3826
756,4.3848,5.3825
757,4.3919,5.363
758,4.3852,5.3859
759,4.3936,5.3786
760,4.3957,5.3668
761,4.3885,5.3911
762,4.3892,5.3802
763,4.3813,5.3922
764,4.3788,5.3638
765,4.378,5.3678
766,4.3801,5.3755
767,4.3802,5.3599
768,4.3922,5.3815
769,4.372,5.3586
770,4.3852,5.3991
771,4.3713,5.3912
772,4.3774,5.37
773,4.3712,5.3774
774,4.3697,5.3817
775,4.3648,5.3776
776,4.3631,5.36
777,4.3628,5.3818
778,4.3668,5.3843
779,4.3625,5.3917
780,4.3767,5.3867
781,4.3672,5.382
782,4.3646,5.383
783,4.3533,5.3926
784,4.3547,5.3798
785,4.3473,5.3748
786,4.3527,5.3945
787,4.3471,5.3824
788,4.3494,5.3781
789,4.3415,5.4012
790,4.3458,5.3629
791,4.3643,5.3979
792,4.3448,5.3683
793,4.342,5.3853
794,4.3533,5.3973
795,4.3442,5.4004
796,4.3528,5.4032
797,4.3442,5.38
798,4.332,5.4092
799,4.3347,5.3961
800,4.333,5.4018
801,4.3503,5.4259
802,4.3445,5.4076
803,4.3373,5.4166
804,4.3333,5.4138
805,4.3373,5.3829
806,4.3315,5.3827
807,4.334,5.3817
808,4.3266,5.411
809,4.3373,5.3852
810,4.3293,5.4063
811,4.3203,5.3999
812,4.3251,5.3981
813,4.3135,5.4105
814,4.3277,5.3882
815,4.3237,5.4004
816,4.3321,5.4059
817,4.3174,5.4145
818,4.32,5.3899
819,4.3202,5.3856
820,4.3136,5.4257
821,4.3081,5.4222
822,4.3299,5.4138
823,4.3112,5.4087
824,4.3042,5.4145
825,4.3096,5.4133
826,4.307,5.3906
827,4.3085,5.3949
828,4.3089,5.4125
829,4.3103,5.3967
830,4.3096,5.4042
831,4.2999,5.4088
832,4.3051,5.4179
833,4.3084,5.4255
834,4.2959,5.3897
835,4.299,5.4336
836,4.2918,5.4205
837,4.293,5.4185
838,4.2901,5.4209
839,4.2912,5.4237
840,4.2901,5.4185
841,4.2948,5.3985
842,4.2933,5.3957
843,4.2946,5.4081
844,4.2958,5.4241
845,4.2853,5.4231
846,4.2823,5.4085
847,4.292,5.4322
848,4.2764,5.4247
849,4.2942,5.4333
850,4.281,5.4257
851,4.2813,5.4302
852,4.2801,5.4048
853,4.2798,5.4354
854,4.2754,5.4183
855,4.2789,5.4206
856,4.2801,5.4234
857,4.2746,5.4163
858,4.2638,5.4107
859,4.2707,5.4437
860,4.2688,5.4487
861,4.2676,5.4413
862,4.2731,5.4355
863,4.2648,5.4153
864,4.2687,5.4221
865,4.2613,5.4396
866,4.2606,5.4585
867,4.2736,5.3994
868,4.2684,5.4382
869,4.2638,5.4563
870,4.2611,5.4565
871,4.2538,5.425
872,4.2682,5.452
873,4.2633,5.4563
874,4.2558,5.4611
875,4.2544,5.452
876,4.2492,5.4685
877,4.2525,5.4521
878,4.2525,5.4525
879,4.2492,5.4407
880,4.2462,5.4524
881,4.248,5.4894
882,4.2499,5.4712
883,4.2353,5.4606
884,4.2482,5.4556
885,4.2429,5.4414
886,4.2521,5.4576
887,4.2344,5.4452
888,4.2477,5.4614
889,4.2424,5.454
890,4.2362,5.4786
891,4.2379,5.4721
892,4.2344,5.4668
893,4.2271,5.4611
894,4.2332,5.4584
895,4.228,5.4539
896,4.235,5.4589
897,4.227,5.4589
898,4.2333,5.4694
899,4.241,5.4727
900,4.2305,5.4765
901,4.223,5.4665
902,4.2297,5.4472
903,4.2394,5.4894
904,4.2222,5.4859
905,4.2194,5.4598
906,4.2172,5.4848
907,4.2194,5.4561
908,4.222,5.4752
909,4.232,5.488
910,4.2195,5.4617
911,4.2136,5.4955
912,4.2225,5.4766
913,4.2186,5.464
914,4.2129,5.4855
915,4.209,5.4743
916,4.2131,5.4735
917,4.2087,5.4469
918,4.2059,5.4816
919,4.2047,5.4953
920,4.2017,5.4903
921,4.2018,5.4842
922,4.2243,5.4807
923,4.2101,5.483
924,4.2296,5.494
925,4.212,5.5148
926,4.1994,5.5025
927,4.1993,5.4826
928,4.2055,5.476
929,4.1996,5.4937
930,4.1995,5.4881
931,4.1955,5.4912
932,4.1891,5.5109
933,4.1894,5.5218
934,4.2037,5.5199
935,4.1913,5.4957
936,4.192,5.5161
937,4.1967,5.4738
938,4.1874,5.4884
939,4.1914,5.497
940,4.1867,5.5192
941,4.1857,5.5093
942,4.1921,5.5067
943,4.1873,5.513
944,4.181,5.4974
945,4.185,5.5237
946,4.1936,5.5105
947,4.1816,5.5192
948,4.1802,5.4926
949,4.1722,5.4805
950,4.174,5.5293
951,4.1785,5.5112
952,4.1761,5.4893
953,4.1744,5.5172
954,4.185,5.5297
955,4.1768,5.5224
956,4.1697,5.5095
957,4.1788,5.5081
958,4.1815,5.51
959,4.1675,5.5204
960,4.1657,5.5308
961,4.1613,5.5683
962,4.1644,5.4955
963,4.1658,5.5079
964,4.1641,5.5405
965,4.1639,5.5006
966,4.1603,5.524
967,4.1552,5.5255
968,4.167,5.5288
969,4.1575,5.5364
970,4.1663,5.5317
971,4.1594,5.5774
972,4.1619,5.5317
973,4.1562,5.5616
974,4.1578,5.5355
975,4.1525,5.5521
976,4.1437,5.5406
977,4.1593,5.5155
978,4.1474,5.5581
979,4.1513,5.5496
980,4.1494,5.5485
981,4.1458,5.5845
982,4.153,5.5744
983,4.1374,5.5443
984,4.147,5.5159
985,4.1547,5.5735
986,4.1376,5.5512
987,4.1394,5.5641
988,4.1401,5.5573
989,4.1358,5.5565
990,4.1315,5.5557
991,4.1312,5.5649
992,4.1351,5.5615
993,4.1283,5.5611
994,4.1283,5.5833
995,4.1425,5.5661
996,4.137,5.5609
997,4.1306,5.5798
998,4.1263,5.5661
999,4.135,5.593
1000,4.1456,5.5725
